                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     102                                      445                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.0000000000000000E+003                  1.0057612688770506E+002                  5.9745003469001673E+027                  5.2248159169230753E+008                  1.5421589614262825E+003                  4.8796040202922389E-004                  3.0987949740806464E-001                  2.8305499064922324E+000                  7.4000000000000021E-001                  2.5540830215261673E-005                  2.3997445916978463E-001                  3.4416106108120406E-003                  1.0081585468366045E-003                  9.3604466091399777E-003                  2.0994599496976492E-003                  9.5769185209712961E-004                  0.0000000000000000E+000                  7.0646940356177605E-004                  2.4383533903579062E-008                  2.2910082843207781E-004                  3.2856656696111644E-006                  9.6247725308022065E-007                  8.9363096392310412E-006                  2.0043300249523451E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5768939424451861E-004                  3.0470538971402983E-001                  9.5768236729479274E-004                  2.9926681734490806E-001                  5.5809732332775806E+004                  1.4238154482023045E+005                  1.9626425589340622E+010                  1.2652709357559320E-030                  1.2652709357559320E-030                  0.0000000000000000E+000                  5.0636071672221466E-032                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                     logL                                 velocity                                  entropy                         conv_mixing_type                                   csound                             v_div_csound                             total_energy                                  v_div_r                                      eta                                       mu                                    logdq                                 dq_ratio                                        q                                   radius                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                          gradT_sub_grada                                    gradr                                  dlnd_dt                                  dlnT_dt                                     mass                                     mmid                                    logxq                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other                          gradr_sub_grada                                     logQ 
                                       1                  3.1881291599804111E+000                 -5.9201064528306198E+000                  4.8235366330022469E+000                 -5.0880715708469015E-001                  4.8796040202922389E-004                 -3.3116154195504839E+000                  0.0000000000000000E+000                  1.0875279248129816E+001                                        0                  2.7493521062710730E+005                 -2.4908826650592337E-008                 -5.7602233010342168E+012                  0.0000000000000000E+000                 -1.9999999999999993E+001                  2.5198716139793382E+000                 -1.2301029995663979E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.0987949740806464E-001                  1.5421590256962932E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  6.6609570450443251E+004                  9.9999978585312743E-001                  4.8235365399994325E+000                  2.6935343846678717E-001                  3.3252685610067792E-007                  1.2480945158483945E+000                  8.7000425680503624E-001                 -2.5628976821909584E+000                  5.4873429737445605E-033                  0.0000000000000000E+000                  4.8544596650381369E-002                  4.0545589714995521E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.9128415841687635E-003                  1.2500019496161136E-001                 -1.4435324350517581E-001                  1.2500019496161136E-001                  0.0000000000000000E+000                 -3.1621394322463092E-014                  9.5769185209712961E-004                  9.5769185209689087E-004                 -9.8999999999999986E+001                  7.4000000000000021E-001                  2.5540830215261673E-005                  2.3997445916978469E-001                  3.4416106108120406E-003                  1.0081585468366045E-003                  9.3604466091399777E-003                  2.0994599496976496E-003                  4.0903242835137518E-003                  5.4873429737445605E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4435324350517581E-001                 -2.9636477279144202E-001 
                                       2                  3.1881292187918304E+000                 -5.9201060386551276E+000                  4.8235371034932291E+000                 -5.0880715980627222E-001                  4.8796040202921191E-004                 -3.3116154195504945E+000                  0.0000000000000000E+000                  1.0875281426139690E+001                                        0                  2.7493522845269809E+005                 -2.4908826078486039E-008                 -5.7602233192232393E+012                  0.0000000000000000E+000                 -1.9999999999999993E+001                  2.5198716139793382E+000                 -1.1948847477552619E+001                  4.4444444444444436E-001                  9.9999999999949996E-001                  3.0987949546615073E-001                  1.5421592345328563E+003                  6.6666711111711041E-001                 -1.7609096952221495E-001                  6.6609642611662159E+004                  9.9999978585324334E-001                  4.8235370104904645E+000                  2.6935343533754336E-001                  3.3252790736283811E-007                  1.2480945158483945E+000                  8.7000425680503624E-001                 -2.5628976821909584E+000                  5.4873482152755313E-033                  0.0000000000000000E+000                  4.8544617827128940E-002                  4.0545590824566579E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.9128419253742583E-003                  1.2500021579527076E-001                 -1.4435322170867215E-001                  1.2500021579527076E-001                  0.0000000000000000E+000                 -3.1621324760443494E-014                  9.5769185209665212E-004                  9.5769185209611512E-004                 -1.2301029995663979E+001                  7.4000000000000021E-001                  2.5540830215261680E-005                  2.3997445916978469E-001                  3.4416106108120415E-003                  1.0081585468366045E-003                  9.3604466091399795E-003                  2.0994599496976501E-003                  4.0903242835137526E-003                  5.4873482152755313E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4435322170867215E-001                 -2.9636447623878936E-001 
                                       3                  3.1881293273669247E+000                 -5.9201052537925687E+000                  4.8235379720906737E+000                 -5.0880716592983954E-001                  4.8796040202918486E-004                 -3.3116154195505185E+000                  0.0000000000000000E+000                  1.0875281426139727E+001                                        0                  2.7493522966759861E+005                 -2.4908824750782213E-008                 -5.7602234109382441E+012                  0.0000000000000000E+000                 -1.9999999999999996E+001                  2.5198716139793396E+000                 -1.1726998727936261E+001                  6.0000000000000009E-001                  9.9999999999837497E-001                  3.0987949109683910E-001                  1.5421596200779472E+003                  6.6666811113062929E-001                 -1.7609031807260822E-001                  6.6609775832381391E+004                  9.9999978585345761E-001                  4.8235378790880024E+000                  2.6935340866446500E-001                  3.3252726043188345E-007                  1.2480945158483947E+000                  8.7000425680503601E-001                 -2.5628955364237465E+000                  5.4873581479904707E-033                  0.0000000000000000E+000                  4.8544670398356596E-002                  4.0545596252648312E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.9128424048506627E-003                  1.2500054114809983E-001                 -1.4435288418703912E-001                  1.2500054114809983E-001                  0.0000000000000000E+000                 -3.1621196324411930E-014                  9.5769185209557811E-004                  9.5769185209468321E-004                 -1.1789146634685105E+001                  7.4000000000000010E-001                  2.5540830215261680E-005                  2.3997445916978474E-001                  3.4416106108120410E-003                  1.0081585468366045E-003                  9.3604466091399777E-003                  2.0994599496976496E-003                  4.0903242835137526E-003                  5.4873581479904714E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4435288418703912E-001                 -2.9636390852641803E-001 
                                       4                  3.1881294857059479E+000                 -5.9201037213432448E+000                  4.8235392387922857E+000                 -5.0880717613575843E-001                  4.8796040202913997E-004                 -3.3116154195505585E+000                  0.0000000000000000E+000                  1.0875281426139727E+001                                        0                  2.7493515143718402E+005                 -2.4908827437805022E-008                 -5.7602235441501396E+012                  0.0000000000000000E+000                 -1.9999999999999996E+001                  2.5198716139793396E+000                 -1.1602059991327961E+001                  7.5000000000000022E-001                  9.9999999999650002E-001                  3.0987948381467217E-001                  1.5421601823325984E+003                  6.6666977782812498E-001                 -1.7608923232002988E-001                  6.6609970112615076E+004                  9.9999978585376981E-001                  4.8235391457897494E+000                  2.6935339346528053E-001                  3.3253034129326085E-007                  1.2480945158483945E+000                  8.7000425680503601E-001                 -2.5628952980051674E+000                  5.4873775417337988E-033                  0.0000000000000000E+000                  4.8544727085008836E-002                  4.0545588600063336E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.9128404855653170E-003                  1.2500111281270770E-001                 -1.4435228933782113E-001                  1.2500111281270770E-001                  0.0000000000000000E+000                 -3.1621009088530341E-014                  9.5769185209378820E-004                  9.5769185209259493E-004                 -1.1455931955649723E+001                  7.4000000000000010E-001                  2.5540830215261684E-005                  2.3997445916978477E-001                  3.4416106108120410E-003                  1.0081585468366045E-003                  9.3604466091399777E-003                  2.0994599496976496E-003                  4.0903242835137518E-003                  5.4873775417337988E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4435228933782113E-001                 -2.9636269275514060E-001 
                                       5                  3.1881297571448131E+000                 -5.9201026009985354E+000                  4.8235414102724388E+000                 -5.0880718974361627E-001                  4.8796040202907985E-004                 -3.3116154195506122E+000                  0.0000000000000000E+000                  1.0875281426139727E+001                                        0                  2.7493548541560525E+005                 -2.4908821026145516E-008                 -5.7602237353094375E+012                  0.0000000000000000E+000                 -1.9999999999999996E+001                  2.5198716139793396E+000                 -1.1301029995663979E+001                  4.9999999999999994E-001                  9.9999999999400002E-001                  3.0987947410514077E-001                  1.5421611462001079E+003                  6.6667200009279437E-001                 -1.7608778465327371E-001                  6.6610303164486060E+004                  9.9999978585430505E-001                  4.8235413172701360E+000                  2.6935334905982022E-001                  3.3253185715730380E-007                  1.2480945158483945E+000                  8.7000425680503601E-001                 -2.5628931522379554E+000                  5.4873917201760446E-033                  0.0000000000000000E+000                  4.8544836187154654E-002                  4.0545604593427855E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.9128473530748845E-003                  1.2500156623047087E-001                 -1.4435181243298956E-001                  1.2500156623047087E-001                  0.0000000000000000E+000                 -3.1620687777815866E-014                  9.5769185209140144E-004                  9.5769185208901479E-004                 -1.1221848749616356E+001                  7.4000000000000010E-001                  2.5540830215261684E-005                  2.3997445916978477E-001                  3.4416106108120410E-003                  1.0081585468366045E-003                  9.3604466091399777E-003                  2.0994599496976496E-003                  4.0903242835137518E-003                  5.4873917201760446E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4435181243298956E-001                 -2.9636211528816148E-001 
                                       6                  3.1881303905061409E+000                 -5.9200977986336918E+000                  4.8235464770185121E+000                 -5.0880721695923947E-001                  4.8796040202895994E-004                 -3.3116154195507188E+000                  0.0000000000000000E+000                  1.0875281426139727E+001                                        0                  2.7493553305803379E+005                 -2.4908798871505893E-008                 -5.7602239294862979E+012                  0.0000000000000000E+000                 -1.9999999999999996E+001                  2.5198714721202848E+000                 -1.0903089986991942E+001                  4.0000000000000008E-001                  9.9999999998900002E-001                  3.0987945468614497E-001                  1.5421633952407562E+003                  6.6667644464451059E-001                 -1.7608488931966079E-001                  6.6611080285713251E+004                  9.9999978585555427E-001                  4.8235463840167521E+000                  2.6935317605733877E-001                  3.3253559610673298E-007                  1.2480945158483945E+000                  8.7000425680503601E-001                 -2.5628867149363197E+000                  5.4874524965758830E-033                  0.0000000000000000E+000                  4.8545088656174865E-002                  4.0545671986596787E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.9128487612408481E-003                  1.2500292402375945E-001                 -1.4435037560678032E-001                  1.2500292402375945E-001                  0.0000000000000000E+000                 -3.1619936996522298E-014                  9.5769185208662802E-004                  9.5769185208066123E-004                 -1.0958607314841775E+001                  7.4000000000000010E-001                  2.5540830215261677E-005                  2.3997445916978477E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  5.4874524965758830E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4435037560678032E-001                 -2.9635857964597356E-001 
                                       7                  3.1881312953180232E+000                 -5.9200915777177849E+000                  4.8235537151291856E+000                 -5.0880728499753658E-001                  4.8796040202865988E-004                 -3.3116154195509862E+000                  0.0000000000000000E+000                  1.0875270847238767E+001                                        0                  2.7493582487654756E+005                 -2.4908780686239499E-008                 -5.7602246638679033E+012                  0.0000000000000000E+000                 -1.9999999999999996E+001                  2.5198714721202848E+000                 -1.0903089986991942E+001                  1.0000000000000000E+000                  9.9999999997650002E-001                  3.0987940613920356E-001                  1.5421666081971171E+003                  6.6668755619093711E-001                 -1.7607765096119973E-001                  6.6612190459590696E+004                  9.9999978585733862E-001                  4.8235536221282000E+000                  2.6935300037264831E-001                  3.3254094614395878E-007                  1.2480945158483945E+000                  8.7000425680503601E-001                 -2.5628771781931556E+000                  5.4875312264714028E-033                  0.0000000000000000E+000                  4.8545455925364668E-002                  4.0545724396359903E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.9128546710150884E-003                  1.2500666166745508E-001                 -1.4434642654753846E-001                  1.2500666166745508E-001                  0.0000000000000000E+000                 -3.1618866734822669E-014                  9.5769185207469432E-004                  9.5769185206872763E-004                 -1.0628932137728263E+001                  7.4000000000000010E-001                  2.5540830215261677E-005                  2.3997445916978477E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  5.4875312264714028E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4434642654753846E-001                 -2.9635416835383133E-001 
                                       8                  3.1881326525534890E+000                 -5.9200820164765258E+000                  4.8235645720758162E+000                 -5.0880735303493119E-001                  4.8796040202835989E-004                 -3.3116154195512530E+000                  0.0000000000000000E+000                  1.0875270847238767E+001                                        0                  2.7493620022740401E+005                 -2.4908754254459824E-008                 -5.7602251099133125E+012                  0.0000000000000000E+000                 -1.9999999999999996E+001                  2.5198712289333343E+000                 -1.0602059991327961E+001                  5.0000000000000000E-001                  9.9999999996400002E-001                  3.0987935759291374E-001                  1.5421714277068579E+003                  6.6669866798484823E-001                 -1.7607041256216385E-001                  6.6613855721450323E+004                  9.9999978586001503E-001                  4.8235644790759924E+000                  2.6935265108942991E-001                  3.3254897770405621E-007                  1.2480945158483945E+000                  8.7000425680503601E-001                 -2.5628633499155677E+000                  5.4876522326459213E-033                  0.0000000000000000E+000                  4.8545994238566585E-002                  4.0545799498243600E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.9128624488151075E-003                  1.2501040264668042E-001                 -1.4434248129822844E-001                  1.2501040264668042E-001                  0.0000000000000000E+000                 -3.1617261065239525E-014                  9.5769185206276083E-004                  9.5769185205082713E-004                 -1.0443697499232712E+001                  7.4000000000000010E-001                  2.5540830215261677E-005                  2.3997445916978477E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  5.4876522326459220E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4434248129822844E-001                 -2.9634732158350374E-001 
                                       9                  3.1881353670894543E+000                 -5.9200633785793348E+000                  4.8235862851820812E+000                 -5.0880748910689688E-001                  4.8796040202776005E-004                 -3.3116154195517868E+000                  0.0000000000000000E+000                  1.0875260683206351E+001                                        0                  2.7493707625576737E+005                 -2.4908701370349670E-008                 -5.7602260879550156E+012                  0.0000000000000000E+000                 -1.9999999999999996E+001                  2.5198712539672847E+000                 -1.0301029995663979E+001                  5.0000000000000000E-001                  9.9999999993900002E-001                  3.0987926050237158E-001                  1.5421810670024563E+003                  6.6672089229074316E-001                 -1.7605593565826544E-001                  6.6617186249343344E+004                  9.9999978586536742E-001                  4.8235861921845826E+000                  2.6935208812355999E-001                  3.3256722663707949E-007                  1.2480945158483945E+000                  8.7000425680503601E-001                 -2.5628385543833416E+000                  5.4878881198048811E-033                  0.0000000000000000E+000                  4.8547079047869174E-002                  4.0545950439966464E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.9128812494248636E-003                  1.2501751878137760E-001                 -1.4433494465276234E-001                  1.2501751878137760E-001                  0.0000000000000000E+000                 -3.1614052221530683E-014                  9.5769185203889364E-004                  9.5769185201502645E-004                 -1.0214670164989233E+001                  7.4000000000000010E-001                  2.5540830215261677E-005                  2.3997445916978477E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  5.4878881198048818E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4433494465276234E-001                 -2.9633411275824351E-001 
